observable,z,n,partition_seed,fold
charge_radius,66,88,4,4
charge_radius,66,89,4,1
charge_radius,66,90,4,0
charge_radius,66,91,4,1
charge_radius,66,92,4,2
charge_radius,66,93,4,2
charge_radius,66,94,4,1
charge_radius,66,95,4,2
charge_radius,66,96,4,4
charge_radius,66,97,4,3
charge_radius,66,98,4,3
charge_radius,67,84,4,1
charge_radius,67,85,4,3
charge_radius,67,86,4,3
charge_radius,67,87,4,4
charge_radius,67,88,4,4
charge_radius,67,89,4,1
charge_radius,67,90,4,1
charge_radius,67,91,4,2
charge_radius,67,92,4,1
charge_radius,67,93,4,2
charge_radius,67,94,4,3
charge_radius,67,95,4,1
charge_radius,67,96,4,3
charge_radius,67,98,4,4
charge_radius,68,82,4,1
charge_radius,68,84,4,1
charge_radius,68,86,4,0
charge_radius,68,88,4,3
charge_radius,68,90,4,3
charge_radius,68,92,4,3
charge_radius,68,94,4,2
charge_radius,68,96,4,2
charge_radius,68,98,4,4
charge_radius,68,99,4,4
charge_radius,68,100,4,2
charge_radius,68,102,4,0
charge_radius,69,84,4,3
charge_radius,69,85,4,1
charge_radius,69,87,4,0
charge_radius,69,88,4,2
charge_radius,69,89,4,3
charge_radius,69,90,4,4
charge_radius,69,91,4,4
charge_radius,69,92,4,2
charge_radius,69,93,4,4
charge_radius,69,94,4,4
charge_radius,69,95,4,4
charge_radius,69,96,4,2
charge_radius,69,97,4,1
charge_radius,69,98,4,3
charge_radius,69,99,4,2
charge_radius,69,100,4,1
charge_radius,69,101,4,2
charge_radius,69,102,4,3
charge_radius,69,103,4,1
charge_radius,70,82,4,0
charge_radius,70,84,4,3
charge_radius,70,85,4,2
charge_radius,70,86,4,2
charge_radius,70,87,4,4
charge_radius,70,88,4,2
charge_radius,70,89,4,3
charge_radius,70,90,4,0
charge_radius,70,91,4,3
charge_radius,70,92,4,0
charge_radius,70,93,4,1
charge_radius,70,94,4,4
charge_radius,70,95,4,4
charge_radius,70,96,4,0
charge_radius,70,97,4,3
charge_radius,70,98,4,0
charge_radius,70,99,4,4
charge_radius,70,100,4,0
charge_radius,70,101,4,1
charge_radius,70,102,4,0
charge_radius,70,103,4,2
charge_radius,70,104,4,2
charge_radius,70,105,4,4
charge_radius,70,106,4,4
charge_radius,71,90,4,4
charge_radius,71,91,4,1
charge_radius,71,92,4,2
charge_radius,71,93,4,3
charge_radius,71,94,4,3
charge_radius,71,95,4,0
charge_radius,71,96,4,1
charge_radius,71,97,4,4
charge_radius,71,98,4,3
charge_radius,71,99,4,3
charge_radius,71,100,4,4
charge_radius,71,101,4,4
charge_radius,71,102,4,2
charge_radius,71,103,4,3
charge_radius,71,104,4,1
charge_radius,71,105,4,0
charge_radius,71,106,4,0
charge_radius,71,107,4,1
charge_radius,71,108,4,0
charge_radius,72,98,4,2
charge_radius,72,99,4,1
charge_radius,72,100,4,3
charge_radius,72,101,4,3
charge_radius,72,102,4,1
charge_radius,72,103,4,3
charge_radius,72,104,4,1
charge_radius,72,105,4,2
charge_radius,72,106,4,4
charge_radius,72,107,4,4
charge_radius,72,108,4,2
charge_radius,72,110,4,2
charge_radius,73,108,4,3
charge_radius,74,106,4,3
charge_radius,74,108,4,0
charge_radius,74,109,4,0
charge_radius,74,110,4,0
charge_radius,74,112,4,2
charge_radius,75,110,4,2
charge_radius,75,112,4,2
charge_radius,76,108,4,4
charge_radius,76,110,4,4
charge_radius,76,111,4,1
charge_radius,76,112,4,1
charge_radius,76,113,4,0
charge_radius,76,114,4,3
charge_radius,76,116,4,1
charge_radius,77,105,4,0
charge_radius,77,106,4,3
charge_radius,77,107,4,3
charge_radius,77,108,4,4
charge_radius,77,109,4,0
charge_radius,77,110,4,3
charge_radius,77,111,4,3
charge_radius,77,112,4,0
charge_radius,77,114,4,4
charge_radius,77,116,4,3
charge_radius,78,100,4,4
charge_radius,78,101,4,1
charge_radius,78,102,4,1
charge_radius,78,103,4,0
charge_radius,78,104,4,1
charge_radius,78,105,4,4
charge_radius,78,106,4,0
charge_radius,78,107,4,4
charge_radius,78,108,4,1
charge_radius,78,109,4,0
charge_radius,78,110,4,1
charge_radius,78,111,4,1
charge_radius,78,112,4,3
charge_radius,78,113,4,1
charge_radius,78,114,4,0
charge_radius,78,115,4,4
charge_radius,78,116,4,1
charge_radius,78,117,4,3
charge_radius,78,118,4,1
charge_radius,78,120,4,3
charge_radius,79,104,4,0
charge_radius,79,105,4,4
charge_radius,79,106,4,0
charge_radius,79,107,4,1
charge_radius,79,108,4,2
charge_radius,79,109,4,4
charge_radius,79,110,4,3
charge_radius,79,111,4,3
charge_radius,79,112,4,1
charge_radius,79,113,4,3
charge_radius,79,114,4,2
charge_radius,79,115,4,4
charge_radius,79,116,4,3
charge_radius,79,117,4,4
charge_radius,79,118,4,3
charge_radius,79,119,4,1
charge_radius,79,120,4,4
charge_radius,80,101,4,1
charge_radius,80,102,4,4
charge_radius,80,103,4,2
charge_radius,80,104,4,0
charge_radius,80,105,4,0
charge_radius,80,106,4,3
charge_radius,80,107,4,0
charge_radius,80,108,4,4
charge_radius,80,109,4,2
charge_radius,80,110,4,3
charge_radius,80,111,4,2
charge_radius,80,112,4,2
charge_radius,80,113,4,2
charge_radius,80,114,4,0
charge_radius,80,115,4,4
charge_radius,80,116,4,2
charge_radius,80,117,4,4
charge_radius,80,118,4,4
charge_radius,80,119,4,1
charge_radius,80,120,4,4
charge_radius,80,121,4,0
charge_radius,80,122,4,4
charge_radius,80,123,4,1
charge_radius,80,124,4,3
charge_radius,80,125,4,4
charge_radius,80,126,4,3
charge_radius,81,107,4,2
charge_radius,81,109,4,4
charge_radius,81,110,4,1
charge_radius,81,111,4,1
charge_radius,81,112,4,1
charge_radius,81,113,4,0
charge_radius,81,114,4,3
charge_radius,81,115,4,1
charge_radius,81,116,4,1
charge_radius,81,117,4,4
charge_radius,81,118,4,2
charge_radius,81,119,4,4
charge_radius,81,120,4,4
charge_radius,81,121,4,2
charge_radius,81,122,4,2
charge_radius,81,123,4,0
charge_radius,81,124,4,3
charge_radius,81,126,4,1
charge_radius,81,127,4,4
charge_radius,82,100,4,1
charge_radius,82,101,4,2
charge_radius,82,102,4,0
charge_radius,82,103,4,3
charge_radius,82,104,4,0
charge_radius,82,105,4,2
charge_radius,82,106,4,4
charge_radius,82,107,4,2
charge_radius,82,108,4,3
charge_radius,82,109,4,4
charge_radius,82,110,4,1
charge_radius,82,111,4,4
charge_radius,82,112,4,4
charge_radius,82,113,4,3
charge_radius,82,114,4,3
charge_radius,82,115,4,0
charge_radius,82,116,4,2
charge_radius,82,117,4,2
charge_radius,82,118,4,1
charge_radius,82,119,4,2
charge_radius,82,120,4,2
charge_radius,82,121,4,0
charge_radius,82,122,4,3
charge_radius,82,123,4,1
charge_radius,82,124,4,2
charge_radius,82,125,4,1
charge_radius,82,126,4,2
charge_radius,82,127,4,4
charge_radius,82,128,4,1
charge_radius,82,129,4,3
charge_radius,82,130,4,2
charge_radius,82,132,4,2
charge_radius,83,119,4,1
charge_radius,83,120,4,3
charge_radius,83,121,4,0
charge_radius,83,122,4,4
charge_radius,83,123,4,2
charge_radius,83,124,4,1
charge_radius,83,125,4,0
charge_radius,83,126,4,4
charge_radius,83,127,4,0
charge_radius,83,129,4,0
charge_radius,83,130,4,0
charge_radius,84,108,4,1
charge_radius,84,110,4,3
charge_radius,84,112,4,4
charge_radius,84,114,4,2
charge_radius,84,116,4,0
charge_radius,84,118,4,0
charge_radius,84,120,4,0
charge_radius,84,121,4,0
charge_radius,84,122,4,3
charge_radius,84,123,4,3
charge_radius,84,124,4,1
charge_radius,84,125,4,0
charge_radius,84,126,4,3
charge_radius,84,132,4,0
charge_radius,84,134,4,1
charge_radius,86,116,4,0
charge_radius,86,118,4,1
charge_radius,86,119,4,0
charge_radius,86,120,4,1
charge_radius,86,121,4,0
charge_radius,86,122,4,4
charge_radius,86,123,4,4
charge_radius,86,124,4,2
charge_radius,86,125,4,1
charge_radius,86,126,4,1
charge_radius,86,132,4,4
charge_radius,86,133,4,3
charge_radius,86,134,4,3
charge_radius,86,135,4,2
charge_radius,86,136,4,2
charge_radius,87,120,4,3
charge_radius,87,121,4,4
charge_radius,87,122,4,2
charge_radius,87,123,4,0
charge_radius,87,124,4,3
charge_radius,87,125,4,2
charge_radius,87,126,4,4
charge_radius,87,133,4,1
charge_radius,87,134,4,4
charge_radius,87,135,4,2
charge_radius,87,136,4,1
charge_radius,87,137,4,1
charge_radius,87,138,4,0
charge_radius,87,139,4,4
charge_radius,87,140,4,0
charge_radius,87,141,4,0
charge_radius,88,120,4,0
charge_radius,88,121,4,1
charge_radius,88,122,4,0
charge_radius,88,123,4,2
charge_radius,88,124,4,0
charge_radius,88,125,4,1
charge_radius,88,126,4,3
charge_radius,88,132,4,0
charge_radius,88,133,4,0
charge_radius,88,134,4,3
charge_radius,88,135,4,2
charge_radius,88,136,4,1
charge_radius,88,137,4,4
charge_radius,88,138,4,1
charge_radius,88,139,4,0
charge_radius,88,140,4,3
charge_radius,88,141,4,2
charge_radius,88,142,4,0
charge_radius,88,144,4,3
charge_radius,90,137,4,0
charge_radius,90,138,4,4
charge_radius,90,139,4,0
charge_radius,90,140,4,4
charge_radius,90,142,4,2
charge_radius,92,141,4,0
charge_radius,92,142,4,1
charge_radius,92,143,4,0
charge_radius,92,144,4,3
charge_radius,92,146,4,4
charge_radius,94,144,4,1
charge_radius,94,145,4,2
charge_radius,94,146,4,1
charge_radius,94,147,4,0
charge_radius,94,148,4,2
charge_radius,94,150,4,2
charge_radius,95,146,4,2
charge_radius,95,148,4,1
charge_radius,96,146,4,4
charge_radius,96,148,4,1
charge_radius,96,149,4,4
charge_radius,96,150,4,4
charge_radius,96,152,4,2
be2,12,12,0,3
be2,12,14,0,0
be2,12,16,0,2
be2,12,18,0,3
be2,12,20,0,0
be2,12,22,0,1
be2,12,24,0,0
be2,14,12,0,1
be2,14,14,0,1
be2,14,16,0,4
be2,14,18,0,0
be2,14,20,0,3
be2,14,22,0,0
be2,14,24,0,3
be2,14,26,0,1
be2,16,12,0,0
be2,16,14,0,3
be2,16,16,0,1
be2,16,18,0,1
be2,16,20,0,3
be2,16,22,0,1
be2,16,24,0,0
be2,16,26,0,1
be2,16,28,0,3
be2,18,14,0,2
be2,18,16,0,4
be2,18,18,0,0
be2,18,20,0,2
be2,18,22,0,4
be2,18,24,0,2
be2,18,26,0,1
be2,18,28,0,4
be2,18,30,0,4
be2,20,18,0,2
be2,20,20,0,2
be2,20,22,0,2
be2,20,24,0,3
be2,20,26,0,0
be2,20,28,0,4
be2,20,30,0,4
be2,21,21,0,2
be2,22,20,0,3
be2,22,22,0,4
be2,22,24,0,3
be2,22,26,0,2
be2,22,28,0,0
be2,22,30,0,2
be2,22,32,0,4
be2,22,34,0,3
be2,24,22,0,0
be2,24,24,0,3
be2,24,26,0,2
be2,24,28,0,0
be2,24,30,0,4
be2,24,32,0,0
be2,24,34,0,1
be2,24,36,0,1
be2,24,38,0,4
be2,24,40,0,3
be2,25,25,0,0
be2,26,24,0,0
be2,26,26,0,2
be2,26,28,0,3
be2,26,30,0,1
be2,26,32,0,1
be2,26,34,0,0
be2,26,36,0,1
be2,26,38,0,2
be2,26,40,0,1
be2,26,42,0,3
be2,28,26,0,4
be2,28,28,0,1
be2,28,30,0,4
be2,28,32,0,2
be2,28,34,0,0
be2,28,36,0,1
be2,28,38,0,0
be2,28,40,0,3
be2,28,42,0,0
be2,28,46,0,2
be2,30,32,0,3
be2,30,34,0,1
be2,30,36,0,4
be2,30,38,0,3
be2,30,40,0,4
be2,30,42,0,2
be2,30,44,0,3
be2,30,46,0,4
be2,30,48,0,4
be2,30,50,0,1
be2,31,33,0,0
be2,32,32,0,4
be2,32,34,0,1
be2,32,36,0,2
be2,32,38,0,3
be2,32,40,0,3
be2,32,42,0,0
be2,32,44,0,2
be2,32,46,0,3
be2,32,48,0,4
be2,32,50,0,0
be2,34,34,0,1
be2,34,36,0,0
be2,34,38,0,1
be2,34,40,0,2
be2,34,42,0,4
be2,34,44,0,1
be2,34,46,0,0
be2,34,48,0,2
be2,34,50,0,3
be2,34,52,0,3
be2,35,35,0,2
be2,36,36,0,2
be2,36,38,0,0
be2,36,40,0,1
be2,36,42,0,4
be2,36,44,0,1
be2,36,46,0,4
be2,36,48,0,2
be2,36,50,0,4
be2,36,52,0,1
be2,36,54,0,4
be2,36,56,0,0
be2,36,58,0,3
be2,36,60,0,0
be2,38,38,0,3
be2,38,40,0,2
be2,38,42,0,4
be2,38,44,0,4
be2,38,46,0,2
be2,38,48,0,3
be2,38,50,0,4
be2,38,52,0,0
be2,38,54,0,2
be2,38,56,0,0
be2,38,58,0,0
be2,38,60,0,2
be2,38,62,0,2
be2,40,42,0,2
be2,40,44,0,3
be2,40,46,0,1
be2,40,48,0,0
be2,40,50,0,1
be2,40,52,0,4
be2,40,54,0,1
be2,40,56,0,1
be2,40,58,0,1
be2,40,60,0,4
be2,40,62,0,3
be2,40,64,0,3
be2,40,66,0,0
be2,42,46,0,4
be2,42,50,0,3
be2,42,52,0,0
be2,42,54,0,1
be2,42,56,0,0
be2,42,58,0,2
be2,42,60,0,0
be2,42,62,0,0
be2,42,64,0,0
be2,42,66,0,0
be2,44,52,0,3
be2,44,54,0,2
be2,44,56,0,4
be2,44,58,0,0
be2,44,60,0,4
be2,44,62,0,2
be2,44,64,0,2
be2,44,66,0,1
be2,44,68,0,3
be2,46,52,0,1
be2,46,54,0,1
be2,46,56,0,4
be2,46,58,0,2
be2,46,60,0,4
be2,46,62,0,0
be2,46,64,0,0
be2,46,66,0,4
be2,46,68,0,3
be2,46,70,0,0
be2,48,52,0,4
be2,48,54,0,2
be2,48,56,0,3
be2,48,58,0,4
be2,48,60,0,3
be2,48,62,0,4
be2,48,64,0,0
be2,48,66,0,3
be2,48,68,0,1
be2,48,70,0,2
be2,48,72,0,1
be2,48,74,0,1
be2,48,76,0,4
be2,48,78,0,4
be2,50,54,0,0
be2,50,56,0,4
be2,50,58,0,0
be2,50,60,0,4
be2,50,62,0,0
be2,50,64,0,0
be2,50,66,0,0
be2,50,68,0,3
be2,50,70,0,4
be2,50,72,0,4
be2,50,74,0,2
be2,50,76,0,1
be2,50,78,0,1
be2,50,80,0,3
be2,50,82,0,2
be2,50,84,0,3
be2,52,56,0,2
be2,52,60,0,4
be2,52,62,0,2
be2,52,66,0,1
be2,52,68,0,2
be2,52,70,0,2
be2,52,72,0,2
be2,52,74,0,2
be2,52,76,0,1
be2,52,78,0,2
be2,52,80,0,1
be2,52,82,0,1
be2,52,84,0,3
be2,54,60,0,2
be2,54,62,0,0
be2,54,64,0,1
be2,54,66,0,3
be2,54,68,0,3
be2,54,70,0,3
be2,54,72,0,0
be2,54,74,0,2
be2,54,76,0,1
be2,54,78,0,1
be2,54,80,0,0
be2,54,82,0,2
be2,54,84,0,1
be2,54,86,0,2
be2,54,88,0,3
be2,54,90,0,1
be2,56,66,0,2
be2,56,68,0,2
be2,56,70,0,0
be2,56,72,0,4
be2,56,74,0,4
be2,56,76,0,4
be2,56,78,0,2
be2,56,80,0,2
be2,56,82,0,2
be2,56,84,0,3
be2,56,86,0,2
be2,56,88,0,2
be2,56,90,0,4
be2,58,66,0,1
be2,58,68,0,2
be2,58,70,0,0
be2,58,72,0,2
be2,58,74,0,3
be2,58,76,0,4
be2,58,78,0,3
be2,58,80,0,1
be2,58,82,0,3
be2,58,84,0,1
be2,58,86,0,4
be2,58,88,0,1
be2,58,90,0,0
be2,58,92,0,4
be2,58,94,0,3
be2,60,70,0,4
be2,60,72,0,1
be2,60,74,0,3
be2,60,76,0,3
be2,60,80,0,1
be2,60,82,0,2
be2,60,84,0,4
be2,60,86,0,3
be2,60,88,0,3
be2,60,90,0,1
be2,60,92,0,4
be2,60,94,0,1
be2,62,72,0,3
be2,62,74,0,3
be2,62,76,0,0
be2,62,78,0,1
be2,62,80,0,0
be2,62,82,0,1
be2,62,84,0,4
be2,62,86,0,3
be2,62,88,0,1
be2,62,90,0,4
be2,62,92,0,2
be2,62,94,0,4
be2,64,74,0,4
be2,64,82,0,4
be2,64,84,0,0
be2,64,88,0,3
be2,64,90,0,1
be2,64,92,0,2
be2,64,94,0,0
be2,64,96,0,3
be2,64,98,0,1
be2,64,100,0,2
be2,66,86,0,2
be2,66,88,0,2
be2,66,90,0,3
be2,66,92,0,3
be2,66,94,0,3
be2,66,96,0,3
be2,66,98,0,0
be2,68,88,0,2
be2,68,90,0,1
be2,68,92,0,1
be2,68,94,0,2
be2,68,96,0,3
be2,68,98,0,0
be2,68,100,0,4
be2,68,102,0,2
be2,70,88,0,0
be2,70,90,0,1
be2,70,92,0,1
be2,70,94,0,0
be2,70,96,0,0
be2,70,98,0,4
be2,70,100,0,0
be2,70,102,0,4
be2,70,104,0,4
be2,70,106,0,3
be2,71,99,0,2
be2,72,90,0,0
be2,72,92,0,3
be2,72,94,0,3
be2,72,96,0,2
be2,72,98,0,2
be2,72,100,0,2
be2,72,102,0,4
be2,72,104,0,4
be2,72,106,0,4
be2,72,108,0,3
be2,74,88,0,4
be2,74,90,0,4
be2,74,94,0,1
be2,74,96,0,2
be2,74,98,0,3
be2,74,100,0,0
be2,74,102,0,2
be2,74,104,0,0
be2,74,106,0,3
be2,74,108,0,3
be2,74,110,0,0
be2,74,112,0,3
be2,74,114,0,3
be2,76,96,0,2
be2,76,98,0,1
be2,76,100,0,0
be2,76,102,0,1
be2,76,104,0,0
be2,76,106,0,0
be2,76,108,0,1
be2,76,110,0,3
be2,76,112,0,4
be2,76,114,0,4
be2,76,116,0,1
be2,76,118,0,3
be2,78,98,0,1
be2,78,100,0,0
be2,78,102,0,2
be2,78,104,0,1
be2,78,106,0,0
be2,78,108,0,0
be2,78,110,0,0
be2,78,112,0,2
be2,78,114,0,4
be2,78,116,0,1
be2,78,118,0,2
be2,78,120,0,1
be2,80,100,0,1
be2,80,102,0,0
be2,80,104,0,4
be2,80,106,0,3
be2,80,108,0,4
be2,80,110,0,2
be2,80,114,0,1
be2,80,116,0,0
be2,80,118,0,3
be2,80,120,0,3
be2,80,122,0,2
be2,80,124,0,4
be2,80,126,0,0
be2,82,104,0,4
be2,82,106,0,3
be2,82,114,0,4
be2,82,122,0,0
be2,82,124,0,0
be2,82,126,0,2
be2,82,128,0,0
be2,84,110,0,4
be2,84,112,0,1
be2,84,116,0,4
be2,84,118,0,0
be2,84,126,0,4
be2,84,128,0,1
be2,86,116,0,4
be2,86,118,0,3
be2,86,128,0,4
be2,86,132,0,1
be2,86,134,0,4
be2,86,136,0,1
be2,88,130,0,1
be2,88,134,0,3
be2,88,136,0,2
be2,88,138,0,0
be2,88,140,0,2
be2,90,132,0,3
be2,90,134,0,1
be2,90,136,0,2
be2,90,138,0,3
be2,90,140,0,1
be2,90,142,0,2
be2,90,144,0,4
be2,92,138,0,0
be2,92,140,0,4
be2,92,142,0,3
be2,92,144,0,1
be2,92,146,0,1
be2,94,144,0,2
be2,94,146,0,2
be2,94,148,0,0
be2,94,150,0,0
be2,96,144,0,3
be2,96,148,0,2
be2,96,150,0,0
be2,96,152,0,3
be2,98,152,0,4
be2,98,154,0,1
be2,12,12,1,2
be2,12,14,1,4
be2,12,16,1,3
be2,12,18,1,4
be2,12,20,1,0
be2,12,22,1,0
be2,12,24,1,0
be2,14,12,1,4
be2,14,14,1,2
be2,14,16,1,2
be2,14,18,1,3
be2,14,20,1,1
be2,14,22,1,1
be2,14,24,1,1
be2,14,26,1,1
be2,16,12,1,4
be2,16,14,1,2
be2,16,16,1,0
be2,16,18,1,0
be2,16,20,1,2
be2,16,22,1,3
be2,16,24,1,3
be2,16,26,1,4
be2,16,28,1,1
be2,18,14,1,3
be2,18,16,1,4
be2,18,18,1,4
be2,18,20,1,1
be2,18,22,1,2
be2,18,24,1,0
be2,18,26,1,4
be2,18,28,1,2
be2,18,30,1,2
be2,20,18,1,2
be2,20,20,1,2
be2,20,22,1,2
be2,20,24,1,3
be2,20,26,1,4
be2,20,28,1,2
be2,20,30,1,1
be2,21,21,1,0
be2,22,20,1,1
be2,22,22,1,2
be2,22,24,1,4
be2,22,26,1,2
be2,22,28,1,3
be2,22,30,1,1
be2,22,32,1,0
be2,22,34,1,2
be2,24,22,1,4
be2,24,24,1,4
be2,24,26,1,2
be2,24,28,1,3
be2,24,30,1,2
be2,24,32,1,3
be2,24,34,1,2
be2,24,36,1,3
be2,24,38,1,3
be2,24,40,1,0
be2,25,25,1,1
be2,26,24,1,3
be2,26,26,1,1
be2,26,28,1,0
be2,26,30,1,2
be2,26,32,1,4
be2,26,34,1,0
be2,26,36,1,1
be2,26,38,1,0
be2,26,40,1,4
be2,26,42,1,1
be2,28,26,1,2
be2,28,28,1,4
be2,28,30,1,4
be2,28,32,1,1
be2,28,34,1,3
be2,28,36,1,3
be2,28,38,1,4
be2,28,40,1,3
be2,28,42,1,0
be2,28,46,1,2
be2,30,32,1,1
be2,30,34,1,1
be2,30,36,1,1
be2,30,38,1,4
be2,30,40,1,2
be2,30,42,1,1
be2,30,44,1,4
be2,30,46,1,4
be2,30,48,1,1
be2,30,50,1,1
be2,31,33,1,0
be2,32,32,1,1
be2,32,34,1,1
be2,32,36,1,1
be2,32,38,1,3
be2,32,40,1,1
be2,32,42,1,3
be2,32,44,1,3
be2,32,46,1,1
be2,32,48,1,2
be2,32,50,1,2
be2,34,34,1,0
be2,34,36,1,1
be2,34,38,1,3
be2,34,40,1,4
be2,34,42,1,2
be2,34,44,1,1
be2,34,46,1,1
be2,34,48,1,2
be2,34,50,1,4
be2,34,52,1,2
be2,35,35,1,2
be2,36,36,1,2
be2,36,38,1,2
be2,36,40,1,3
be2,36,42,1,4
be2,36,44,1,3
be2,36,46,1,0
be2,36,48,1,3
be2,36,50,1,0
be2,36,52,1,1
be2,36,54,1,4
be2,36,56,1,0
be2,36,58,1,1
be2,36,60,1,1
be2,38,38,1,1
be2,38,40,1,4
be2,38,42,1,1
be2,38,44,1,0
be2,38,46,1,4
be2,38,48,1,3
be2,38,50,1,1
be2,38,52,1,1
be2,38,54,1,4
be2,38,56,1,3
be2,38,58,1,2
be2,38,60,1,4
be2,38,62,1,3
be2,40,42,1,1
be2,40,44,1,1
be2,40,46,1,3
be2,40,48,1,4
be2,40,50,1,2
be2,40,52,1,4
be2,40,54,1,4
be2,40,56,1,2
be2,40,58,1,0
be2,40,60,1,2
be2,40,62,1,3
be2,40,64,1,3
be2,40,66,1,2
be2,42,46,1,3
be2,42,50,1,3
be2,42,52,1,4
be2,42,54,1,2
be2,42,56,1,4
be2,42,58,1,4
be2,42,60,1,1
be2,42,62,1,2
be2,42,64,1,1
be2,42,66,1,2
be2,44,52,1,0
be2,44,54,1,0
be2,44,56,1,2
be2,44,58,1,0
be2,44,60,1,1
be2,44,62,1,4
be2,44,64,1,2
be2,44,66,1,0
be2,44,68,1,2
be2,46,52,1,3
be2,46,54,1,0
be2,46,56,1,0
be2,46,58,1,0
be2,46,60,1,1
be2,46,62,1,2
be2,46,64,1,3
be2,46,66,1,3
be2,46,68,1,4
be2,46,70,1,1
be2,48,52,1,0
be2,48,54,1,3
be2,48,56,1,3
be2,48,58,1,3
be2,48,60,1,3
be2,48,62,1,1
be2,48,64,1,1
be2,48,66,1,1
be2,48,68,1,2
be2,48,70,1,1
be2,48,72,1,3
be2,48,74,1,0
be2,48,76,1,0
be2,48,78,1,3
be2,50,54,1,3
be2,50,56,1,4
be2,50,58,1,4
be2,50,60,1,1
be2,50,62,1,3
be2,50,64,1,3
be2,50,66,1,3
be2,50,68,1,0
be2,50,70,1,3
be2,50,72,1,4
be2,50,74,1,0
be2,50,76,1,3
be2,50,78,1,0
be2,50,80,1,1
be2,50,82,1,0
be2,50,84,1,4
be2,52,56,1,3
be2,52,60,1,2
be2,52,62,1,3
be2,52,66,1,0
be2,52,68,1,0
be2,52,70,1,4
be2,52,72,1,4
be2,52,74,1,3
be2,52,76,1,0
be2,52,78,1,3
be2,52,80,1,3
be2,52,82,1,0
be2,52,84,1,2
be2,54,60,1,0
be2,54,62,1,2
be2,54,64,1,0
be2,54,66,1,4
be2,54,68,1,2
be2,54,70,1,0
be2,54,72,1,2
be2,54,74,1,0
be2,54,76,1,3
be2,54,78,1,2
be2,54,80,1,0
be2,54,82,1,3
be2,54,84,1,4
be2,54,86,1,2
be2,54,88,1,4
be2,54,90,1,0
be2,56,66,1,4
be2,56,68,1,3
be2,56,70,1,4
be2,56,72,1,2
be2,56,74,1,3
be2,56,76,1,0
be2,56,78,1,1
be2,56,80,1,0
be2,56,82,1,2
be2,56,84,1,3
be2,56,86,1,0
be2,56,88,1,1
be2,56,90,1,0
be2,58,66,1,4
be2,58,68,1,3
be2,58,70,1,4
be2,58,72,1,4
be2,58,74,1,1
be2,58,76,1,0
be2,58,78,1,0
be2,58,80,1,3
be2,58,82,1,2
be2,58,84,1,0
be2,58,86,1,3
be2,58,88,1,3
be2,58,90,1,4
be2,58,92,1,4
be2,58,94,1,4
be2,60,70,1,0
be2,60,72,1,1
be2,60,74,1,3
be2,60,76,1,1
be2,60,80,1,0
be2,60,82,1,2
be2,60,84,1,0
be2,60,86,1,2
be2,60,88,1,0
be2,60,90,1,4
be2,60,92,1,1
be2,60,94,1,3
be2,62,72,1,4
be2,62,74,1,4
be2,62,76,1,4
be2,62,78,1,4
be2,62,80,1,0
be2,62,82,1,1
be2,62,84,1,3
be2,62,86,1,0
be2,62,88,1,0
be2,62,90,1,4
be2,62,92,1,1
be2,62,94,1,1
be2,64,74,1,0
be2,64,82,1,2
be2,64,84,1,0
be2,64,88,1,2
be2,64,90,1,2
be2,64,92,1,1
be2,64,94,1,4
be2,64,96,1,2
be2,64,98,1,0
be2,64,100,1,2
be2,66,86,1,3
be2,66,88,1,3
be2,66,90,1,2
be2,66,92,1,1
be2,66,94,1,0
be2,66,96,1,2
be2,66,98,1,0
be2,68,88,1,4
be2,68,90,1,1
be2,68,92,1,1
be2,68,94,1,3
be2,68,96,1,0
be2,68,98,1,4
be2,68,100,1,0
be2,68,102,1,3
be2,70,88,1,4
be2,70,90,1,4
be2,70,92,1,1
be2,70,94,1,4
be2,70,96,1,0
be2,70,98,1,3
be2,70,100,1,1
be2,70,102,1,3
be2,70,104,1,1
be2,70,106,1,0
be2,71,99,1,0
be2,72,90,1,3
be2,72,92,1,3
be2,72,94,1,0
be2,72,96,1,0
be2,72,98,1,1
be2,72,100,1,1
be2,72,102,1,3
be2,72,104,1,0
be2,72,106,1,4
be2,72,108,1,4
be2,74,88,1,1
be2,74,90,1,1
be2,74,94,1,3
be2,74,96,1,1
be2,74,98,1,0
be2,74,100,1,1
be2,74,102,1,1
be2,74,104,1,2
be2,74,106,1,0
be2,74,108,1,2
be2,74,110,1,2
be2,74,112,1,0
be2,74,114,1,1
be2,76,96,1,3
be2,76,98,1,3
be2,76,100,1,4
be2,76,102,1,2
be2,76,104,1,2
be2,76,106,1,2
be2,76,108,1,4
be2,76,110,1,4
be2,76,112,1,3
be2,76,114,1,4
be2,76,116,1,1
be2,76,118,1,2
be2,78,98,1,1
be2,78,100,1,1
be2,78,102,1,0
be2,78,104,1,2
be2,78,106,1,2
be2,78,108,1,4
be2,78,110,1,2
be2,78,112,1,3
be2,78,114,1,1
be2,78,116,1,4
be2,78,118,1,3
be2,78,120,1,2
be2,80,100,1,2
be2,80,102,1,2
be2,80,104,1,1
be2,80,106,1,0
be2,80,108,1,0
be2,80,110,1,3
be2,80,114,1,3
be2,80,116,1,0
be2,80,118,1,1
be2,80,120,1,4
be2,80,122,1,4
be2,80,124,1,1
be2,80,126,1,3
be2,82,104,1,1
be2,82,106,1,0
be2,82,114,1,3
be2,82,122,1,4
be2,82,124,1,3
be2,82,126,1,0
be2,82,128,1,4
